site,treatment,date,year,month,depth_m,variable,value
n2,ref,1994-07-18T00:00:00Z,1994,7,1,cond_u_s,133.7
n2,ref,1994-07-18T00:00:00Z,1994,7,1,do_mg_l,7.35
n2,ref,1994-07-18T00:00:00Z,1994,7,1,chl_ug_l,0.626475
n2,ref,1994-07-18T00:00:00Z,1994,7,1,secchi_m,6
n2,ref,1994-07-18T00:00:00Z,1994,7,2,temp_c,15.57
n2,ref,1994-07-18T00:00:00Z,1994,7,2,cond_u_s,132.7
n2,ref,1994-07-18T00:00:00Z,1994,7,2,do_mg_l,7.33
n2,ref,1994-07-18T00:00:00Z,1994,7,2,chl_ug_l,NA
n2,ref,1994-07-18T00:00:00Z,1994,7,2,secchi_m,6
n2,ref,1994-07-18T00:00:00Z,1994,7,3,temp_c,12.1
n2,ref,1994-07-18T00:00:00Z,1994,7,3,cond_u_s,128.9
n2,ref,1994-07-18T00:00:00Z,1994,7,3,do_mg_l,7.84
n2,ref,1994-07-18T00:00:00Z,1994,7,3,chl_ug_l,1.018861
n2,ref,1994-07-18T00:00:00Z,1994,7,3,secchi_m,6
n2,ref,1994-07-18T00:00:00Z,1994,7,4,temp_c,8.65
n2,ref,1994-07-18T00:00:00Z,1994,7,4,cond_u_s,142.9
n2,ref,1994-07-18T00:00:00Z,1994,7,4,do_mg_l,8.73
n2,ref,1994-07-18T00:00:00Z,1994,7,4,chl_ug_l,NA
n2,ref,1994-07-18T00:00:00Z,1994,7,4,secchi_m,6
n2,ref,1994-07-18T00:00:00Z,1994,7,5,temp_c,6.59
n2,ref,1994-07-18T00:00:00Z,1994,7,5,cond_u_s,173
n2,ref,1994-07-18T00:00:00Z,1994,7,5,do_mg_l,8.2
n2,ref,1994-07-18T00:00:00Z,1994,7,5,chl_ug_l,2.640269
n2,ref,1994-07-18T00:00:00Z,1994,7,5,secchi_m,6
n2,ref,1994-07-18T00:00:00Z,1994,7,6,temp_c,5.93
n2,ref,1994-07-18T00:00:00Z,1994,7,6,cond_u_s,175
n2,ref,1994-07-18T00:00:00Z,1994,7,6,do_mg_l,6.73
n2,ref,1994-07-18T00:00:00Z,1994,7,6,chl_ug_l,4.604075
n2,ref,1994-07-18T00:00:00Z,1994,7,6,secchi_m,6
n2,ref,1994-07-29T00:00:00Z,1994,7,0,temp_c,16.3
n2,ref,1994-07-29T00:00:00Z,1994,7,0,cond_u_s,139.8
n2,ref,1994-07-29T00:00:00Z,1994,7,0,do_mg_l,8.03
n2,ref,1994-07-29T00:00:00Z,1994,7,0,chl_ug_l,0.494177
n2,ref,1994-07-29T00:00:00Z,1994,7,0,secchi_m,5.2
n2,ref,1994-07-29T00:00:00Z,1994,7,0.5,temp_c,NA
n2,ref,1994-07-29T00:00:00Z,1994,7,0.5,cond_u_s,NA
n2,ref,1994-07-29T00:00:00Z,1994,7,0.5,do_mg_l,NA
n2,ref,1994-07-29T00:00:00Z,1994,7,0.5,chl_ug_l,NA
n2,ref,1994-07-29T00:00:00Z,1994,7,0.5,secchi_m,5.2
n2,ref,1994-07-29T00:00:00Z,1994,7,1,temp_c,16.26
n2,ref,1994-07-29T00:00:00Z,1994,7,1,cond_u_s,139.8
n2,ref,1994-07-29T00:00:00Z,1994,7,1,do_mg_l,7.89
n2,ref,1994-07-29T00:00:00Z,1994,7,1,chl_ug_l,0.537775
n2,ref,1994-07-29T00:00:00Z,1994,7,1,secchi_m,5.2
n2,ref,1994-07-29T00:00:00Z,1994,7,2,temp_c,15.14
n2,ref,1994-07-29T00:00:00Z,1994,7,2,cond_u_s,137.5
n2,ref,1994-07-29T00:00:00Z,1994,7,2,do_mg_l,8
n2,ref,1994-07-29T00:00:00Z,1994,7,2,chl_ug_l,NA
n2,ref,1994-07-29T00:00:00Z,1994,7,2,secchi_m,5.2
n2,ref,1994-07-29T00:00:00Z,1994,7,3,temp_c,13.94
n2,ref,1994-07-29T00:00:00Z,1994,7,3,cond_u_s,137.1
n2,ref,1994-07-29T00:00:00Z,1994,7,3,do_mg_l,7.94
n2,ref,1994-07-29T00:00:00Z,1994,7,3,chl_ug_l,0.761029
n2,ref,1994-07-29T00:00:00Z,1994,7,3,secchi_m,5.2
n2,ref,1994-07-29T00:00:00Z,1994,7,4,temp_c,10.33
n2,ref,1994-07-29T00:00:00Z,1994,7,4,cond_u_s,139.4
n2,ref,1994-07-29T00:00:00Z,1994,7,4,do_mg_l,9.08
n2,ref,1994-07-29T00:00:00Z,1994,7,4,chl_ug_l,NA
n2,ref,1994-07-29T00:00:00Z,1994,7,4,secchi_m,5.2
n2,ref,1994-07-29T00:00:00Z,1994,7,5,temp_c,7.6
n2,ref,1994-07-29T00:00:00Z,1994,7,5,cond_u_s,163
n2,ref,1994-07-29T00:00:00Z,1994,7,5,do_mg_l,8.87
n2,ref,1994-07-29T00:00:00Z,1994,7,5,chl_ug_l,0.886186
n2,ref,1994-07-29T00:00:00Z,1994,7,5,secchi_m,5.2
n2,ref,1994-07-29T00:00:00Z,1994,7,6,temp_c,6.48
n2,ref,1994-07-29T00:00:00Z,1994,7,6,cond_u_s,178
n2,ref,1994-07-29T00:00:00Z,1994,7,6,do_mg_l,5.61
n2,ref,1994-07-29T00:00:00Z,1994,7,6,chl_ug_l,0.953839
n2,ref,1994-07-29T00:00:00Z,1994,7,6,secchi_m,5.2
n2,ref,1994-08-08T00:00:00Z,1994,8,0,temp_c,16.01
n2,ref,1994-08-08T00:00:00Z,1994,8,0,cond_u_s,NA
n2,ref,1994-08-08T00:00:00Z,1994,8,0,do_mg_l,9
n2,ref,1994-08-08T00:00:00Z,1994,8,0,chl_ug_l,0.806131
n2,ref,1994-08-08T00:00:00Z,1994,8,0,secchi_m,4
n2,ref,1994-08-08T00:00:00Z,1994,8,0.5,temp_c,NA
n2,ref,1994-08-08T00:00:00Z,1994,8,0.5,cond_u_s,NA
n2,ref,1994-08-08T00:00:00Z,1994,8,0.5,do_mg_l,NA
n2,ref,1994-08-08T00:00:00Z,1994,8,0.5,chl_ug_l,NA
n2,ref,1994-08-08T00:00:00Z,1994,8,0.5,secchi_m,4
n2,ref,1994-08-08T00:00:00Z,1994,8,1,temp_c,16.75
n2,ref,1994-08-08T00:00:00Z,1994,8,1,cond_u_s,143.1
n2,ref,1994-08-08T00:00:00Z,1994,8,1,do_mg_l,8.39
n2,ref,1994-08-08T00:00:00Z,1994,8,1,chl_ug_l,0.849353
n2,ref,1994-08-08T00:00:00Z,1994,8,1,secchi_m,4
n2,ref,1994-08-08T00:00:00Z,1994,8,2,temp_c,16.73
n2,ref,1994-08-08T00:00:00Z,1994,8,2,cond_u_s,143.2
n2,ref,1994-08-08T00:00:00Z,1994,8,2,do_mg_l,8.37
n2,ref,1994-08-08T00:00:00Z,1994,8,2,chl_ug_l,NA
n2,ref,1994-08-08T00:00:00Z,1994,8,2,secchi_m,4
n2,ref,1994-08-08T00:00:00Z,1994,8,3,temp_c,15.99
n2,ref,1994-08-08T00:00:00Z,1994,8,3,cond_u_s,143.1
n2,ref,1994-08-08T00:00:00Z,1994,8,3,do_mg_l,8.43
n2,ref,1994-08-08T00:00:00Z,1994,8,3,chl_ug_l,0.885059
n2,ref,1994-08-08T00:00:00Z,1994,8,3,secchi_m,4
n2,ref,1994-08-08T00:00:00Z,1994,8,4,temp_c,11.39
n2,ref,1994-08-08T00:00:00Z,1994,8,4,cond_u_s,138.6
n2,ref,1994-08-08T00:00:00Z,1994,8,4,do_mg_l,9.63
n2,ref,1994-08-08T00:00:00Z,1994,8,4,chl_ug_l,NA
n2,ref,1994-08-08T00:00:00Z,1994,8,4,secchi_m,4
n2,ref,1994-08-08T00:00:00Z,1994,8,5,temp_c,8.59
n2,ref,1994-08-08T00:00:00Z,1994,8,5,cond_u_s,161
n2,ref,1994-08-08T00:00:00Z,1994,8,5,do_mg_l,9.08
n2,ref,1994-08-08T00:00:00Z,1994,8,5,chl_ug_l,1.488295
n2,ref,1994-08-08T00:00:00Z,1994,8,5,secchi_m,4
n2,ref,1994-08-08T00:00:00Z,1994,8,6,temp_c,7.09
n2,ref,1994-08-08T00:00:00Z,1994,8,6,cond_u_s,162
n2,ref,1994-08-08T00:00:00Z,1994,8,6,do_mg_l,6.04
n2,ref,1994-08-08T00:00:00Z,1994,8,6,chl_ug_l,1.978776
n2,ref,1994-08-08T00:00:00Z,1994,8,6,secchi_m,4
n2,ref,1994-08-15T00:00:00Z,1994,8,0,temp_c,13.77
n2,ref,1994-08-15T00:00:00Z,1994,8,0,cond_u_s,143.1
n2,ref,1994-08-15T00:00:00Z,1994,8,0,do_mg_l,8.87
n2,ref,1994-08-15T00:00:00Z,1994,8,0,chl_ug_l,0.915127
n2,ref,1994-08-15T00:00:00Z,1994,8,0,secchi_m,4.7
n2,ref,1994-08-15T00:00:00Z,1994,8,0.5,temp_c,NA
n2,ref,1994-08-15T00:00:00Z,1994,8,0.5,cond_u_s,NA
n2,ref,1994-08-15T00:00:00Z,1994,8,0.5,do_mg_l,NA
n2,ref,1994-08-15T00:00:00Z,1994,8,0.5,chl_ug_l,NA
n2,ref,1994-08-15T00:00:00Z,1994,8,0.5,secchi_m,4.7
n2,ref,1994-08-15T00:00:00Z,1994,8,1,temp_c,13.79
n2,ref,1994-08-15T00:00:00Z,1994,8,1,cond_u_s,143.4
n2,ref,1994-08-15T00:00:00Z,1994,8,1,do_mg_l,8.77
n2,ref,1994-08-15T00:00:00Z,1994,8,1,chl_ug_l,0.422766
n2,ref,1994-08-15T00:00:00Z,1994,8,1,secchi_m,4.7
n2,ref,1994-08-15T00:00:00Z,1994,8,2,temp_c,13.79
n2,ref,1994-08-15T00:00:00Z,1994,8,2,cond_u_s,143.5
n2,ref,1994-08-15T00:00:00Z,1994,8,2,do_mg_l,8.7
n2,ref,1994-08-15T00:00:00Z,1994,8,2,chl_ug_l,NA
n2,ref,1994-08-15T00:00:00Z,1994,8,2,secchi_m,4.7
n2,ref,1994-08-15T00:00:00Z,1994,8,3,temp_c,13.74
n2,ref,1994-08-15T00:00:00Z,1994,8,3,cond_u_s,143.5
n2,ref,1994-08-15T00:00:00Z,1994,8,3,do_mg_l,8.68
n2,ref,1994-08-15T00:00:00Z,1994,8,3,chl_ug_l,0.534768
n2,ref,1994-08-15T00:00:00Z,1994,8,3,secchi_m,4.7
n2,ref,1994-08-15T00:00:00Z,1994,8,4,temp_c,13.64
n2,ref,1994-08-15T00:00:00Z,1994,8,4,cond_u_s,143.5
n2,ref,1994-08-15T00:00:00Z,1994,8,4,do_mg_l,8.66
n2,ref,1994-08-15T00:00:00Z,1994,8,4,chl_ug_l,NA
n2,ref,1994-08-15T00:00:00Z,1994,8,4,secchi_m,4.7
n2,ref,1994-08-15T00:00:00Z,1994,8,5,temp_c,8.55
n2,ref,1994-08-15T00:00:00Z,1994,8,5,cond_u_s,164
n2,ref,1994-08-15T00:00:00Z,1994,8,5,do_mg_l,8.19
n2,ref,1994-08-15T00:00:00Z,1994,8,5,chl_ug_l,1.495812
n2,ref,1994-08-15T00:00:00Z,1994,8,5,secchi_m,4.7
n2,ref,1994-08-15T00:00:00Z,1994,8,6,temp_c,7.15
n2,ref,1994-08-15T00:00:00Z,1994,8,6,cond_u_s,166
n2,ref,1994-08-15T00:00:00Z,1994,8,6,do_mg_l,4.91
n2,ref,1994-08-15T00:00:00Z,1994,8,6,chl_ug_l,1.492053
n2,ref,1994-08-15T00:00:00Z,1994,8,6,secchi_m,4.7
n2,ref,1994-08-22T00:00:00Z,1994,8,0,temp_c,9.41
n2,ref,1994-08-22T00:00:00Z,1994,8,0,cond_u_s,146.4
n2,ref,1994-08-22T00:00:00Z,1994,8,0,do_mg_l,9.15
n2,ref,1994-08-22T00:00:00Z,1994,8,0,chl_ug_l,1.805886
n2,ref,1994-08-22T00:00:00Z,1994,8,0,secchi_m,4.4
n2,ref,1994-08-22T00:00:00Z,1994,8,0.5,temp_c,NA
n2,ref,1994-08-22T00:00:00Z,1994,8,0.5,cond_u_s,NA
n2,ref,1994-08-22T00:00:00Z,1994,8,0.5,do_mg_l,NA
n2,ref,1994-08-22T00:00:00Z,1994,8,0.5,chl_ug_l,NA
n2,ref,1994-08-22T00:00:00Z,1994,8,0.5,secchi_m,4.4
n2,ref,1994-08-22T00:00:00Z,1994,8,1,temp_c,9.41
n2,ref,1994-08-22T00:00:00Z,1994,8,1,cond_u_s,146.6
n2,ref,1994-08-22T00:00:00Z,1994,8,1,do_mg_l,9.11
n2,ref,1994-08-22T00:00:00Z,1994,8,1,chl_ug_l,1.74763
n2,ref,1994-08-22T00:00:00Z,1994,8,1,secchi_m,4.4
n2,ref,1994-08-22T00:00:00Z,1994,8,2,temp_c,9.42
n2,ref,1994-08-22T00:00:00Z,1994,8,2,cond_u_s,146.8
n2,ref,1994-08-22T00:00:00Z,1994,8,2,do_mg_l,9.07
n2,ref,1994-08-22T00:00:00Z,1994,8,2,chl_ug_l,NA
n2,ref,1994-08-22T00:00:00Z,1994,8,2,secchi_m,4.4
n2,ref,1994-08-22T00:00:00Z,1994,8,3,temp_c,9.44
n2,ref,1994-08-22T00:00:00Z,1994,8,3,cond_u_s,146.3
n2,ref,1994-08-22T00:00:00Z,1994,8,3,do_mg_l,9.04
n2,ref,1994-08-22T00:00:00Z,1994,8,3,chl_ug_l,2.012603
n2,ref,1994-08-22T00:00:00Z,1994,8,3,secchi_m,4.4
n2,ref,1994-08-22T00:00:00Z,1994,8,4,temp_c,9.44
n2,ref,1994-08-22T00:00:00Z,1994,8,4,cond_u_s,147.2
n2,ref,1994-08-22T00:00:00Z,1994,8,4,do_mg_l,9
n2,ref,1994-08-22T00:00:00Z,1994,8,4,chl_ug_l,NA
n2,ref,1994-08-22T00:00:00Z,1994,8,4,secchi_m,4.4
n2,ref,1994-08-22T00:00:00Z,1994,8,5,temp_c,9.26
n2,ref,1994-08-22T00:00:00Z,1994,8,5,cond_u_s,147
n2,ref,1994-08-22T00:00:00Z,1994,8,5,do_mg_l,9.01
n2,ref,1994-08-22T00:00:00Z,1994,8,5,chl_ug_l,1.586015
n2,ref,1994-08-22T00:00:00Z,1994,8,5,secchi_m,4.4
n2,ref,1994-08-22T00:00:00Z,1994,8,6,temp_c,8.39
n2,ref,1994-08-22T00:00:00Z,1994,8,6,cond_u_s,148
n2,ref,1994-08-22T00:00:00Z,1994,8,6,do_mg_l,9.02
n2,ref,1994-08-22T00:00:00Z,1994,8,6,chl_ug_l,1.512725
n2,ref,1994-08-22T00:00:00Z,1994,8,6,secchi_m,4.4
n2,ref,1995-06-14T00:00:00Z,1995,6,0,temp_c,9.92
n2,ref,1995-06-14T00:00:00Z,1995,6,0,cond_u_s,92.9
n2,ref,1995-06-14T00:00:00Z,1995,6,0,do_mg_l,10.95
n2,ref,1995-06-14T00:00:00Z,1995,6,0,chl_ug_l,1.37121
n2,ref,1995-06-14T00:00:00Z,1995,6,0,secchi_m,4.8
n2,ref,1995-06-14T00:00:00Z,1995,6,1,temp_c,9.92
n2,ref,1995-06-14T00:00:00Z,1995,6,1,cond_u_s,93
n2,ref,1995-06-14T00:00:00Z,1995,6,1,do_mg_l,10.79
n2,ref,1995-06-14T00:00:00Z,1995,6,1,chl_ug_l,1.37358
n2,ref,1995-06-14T00:00:00Z,1995,6,1,secchi_m,4.8
n2,ref,1995-06-14T00:00:00Z,1995,6,2,temp_c,7.83
n2,ref,1995-06-14T00:00:00Z,1995,6,2,cond_u_s,103.1
n2,ref,1995-06-14T00:00:00Z,1995,6,2,do_mg_l,11.08
n2,ref,1995-06-14T00:00:00Z,1995,6,2,chl_ug_l,NA
n2,ref,1995-06-14T00:00:00Z,1995,6,2,secchi_m,4.8
n2,ref,1995-06-14T00:00:00Z,1995,6,3,temp_c,4.84
n2,ref,1995-06-14T00:00:00Z,1995,6,3,cond_u_s,171
n2,ref,1995-06-14T00:00:00Z,1995,6,3,do_mg_l,10.77
n2,ref,1995-06-14T00:00:00Z,1995,6,3,chl_ug_l,1.1836
n2,ref,1995-06-14T00:00:00Z,1995,6,3,secchi_m,4.8
n2,ref,1995-06-14T00:00:00Z,1995,6,4,temp_c,3.77
n2,ref,1995-06-14T00:00:00Z,1995,6,4,cond_u_s,196
n2,ref,1995-06-14T00:00:00Z,1995,6,4,do_mg_l,8.42
n2,ref,1995-06-14T00:00:00Z,1995,6,4,chl_ug_l,NA
n2,ref,1995-06-14T00:00:00Z,1995,6,4,secchi_m,4.8
n2,ref,1995-06-14T00:00:00Z,1995,6,5,temp_c,3.58
n2,ref,1995-06-14T00:00:00Z,1995,6,5,cond_u_s,196
n2,ref,1995-06-14T00:00:00Z,1995,6,5,do_mg_l,4.84
n2,ref,1995-06-14T00:00:00Z,1995,6,5,chl_ug_l,2.66547
n2,ref,1995-06-14T00:00:00Z,1995,6,5,secchi_m,4.8
n2,ref,1995-06-14T00:00:00Z,1995,6,6,temp_c,NA
n2,ref,1995-06-14T00:00:00Z,1995,6,6,cond_u_s,NA
n2,ref,1995-06-14T00:00:00Z,1995,6,6,do_mg_l,NA
n2,ref,1995-06-14T00:00:00Z,1995,6,6,chl_ug_l,3.42778
n2,ref,1995-06-14T00:00:00Z,1995,6,6,secchi_m,4.8
n2,ref,1995-06-21T00:00:00Z,1995,6,0,temp_c,14.11
n2,ref,1995-06-21T00:00:00Z,1995,6,0,cond_u_s,101.5
n2,ref,1995-06-21T00:00:00Z,1995,6,0,do_mg_l,9.72
n2,ref,1995-06-21T00:00:00Z,1995,6,0,chl_ug_l,0.80209
n2,ref,1995-06-21T00:00:00Z,1995,6,0,secchi_m,5
n2,ref,1995-06-21T00:00:00Z,1995,6,1,temp_c,14.07
n2,ref,1995-06-21T00:00:00Z,1995,6,1,cond_u_s,101.3
n2,ref,1995-06-21T00:00:00Z,1995,6,1,do_mg_l,9.57
n2,ref,1995-06-21T00:00:00Z,1995,6,1,chl_ug_l,1.01097
n2,ref,1995-06-21T00:00:00Z,1995,6,1,secchi_m,5
n2,ref,1995-06-21T00:00:00Z,1995,6,2,temp_c,11.03
n2,ref,1995-06-21T00:00:00Z,1995,6,2,cond_u_s,99.9
n2,ref,1995-06-21T00:00:00Z,1995,6,2,do_mg_l,10.08
n2,ref,1995-06-21T00:00:00Z,1995,6,2,chl_ug_l,NA
n2,ref,1995-06-21T00:00:00Z,1995,6,2,secchi_m,5
n2,ref,1995-06-21T00:00:00Z,1995,6,3,temp_c,6.82
n2,ref,1995-06-21T00:00:00Z,1995,6,3,cond_u_s,149
n2,ref,1995-06-21T00:00:00Z,1995,6,3,do_mg_l,11.18
n2,ref,1995-06-21T00:00:00Z,1995,6,3,chl_ug_l,2.2055
n2,ref,1995-06-21T00:00:00Z,1995,6,3,secchi_m,5
n2,ref,1995-06-21T00:00:00Z,1995,6,4,temp_c,5
n2,ref,1995-06-21T00:00:00Z,1995,6,4,cond_u_s,193
n2,ref,1995-06-21T00:00:00Z,1995,6,4,do_mg_l,10.1
n2,ref,1995-06-21T00:00:00Z,1995,6,4,chl_ug_l,NA
n2,ref,1995-06-21T00:00:00Z,1995,6,4,secchi_m,5
n2,ref,1995-06-21T00:00:00Z,1995,6,5,temp_c,4.14
n2,ref,1995-06-21T00:00:00Z,1995,6,5,cond_u_s,199
n2,ref,1995-06-21T00:00:00Z,1995,6,5,do_mg_l,7.65
n2,ref,1995-06-21T00:00:00Z,1995,6,5,chl_ug_l,2.84424
n2,ref,1995-06-21T00:00:00Z,1995,6,5,secchi_m,5
n2,ref,1995-06-21T00:00:00Z,1995,6,6,temp_c,4.09
n2,ref,1995-06-21T00:00:00Z,1995,6,6,cond_u_s,198
n2,ref,1995-06-21T00:00:00Z,1995,6,6,do_mg_l,5.17
n2,ref,1995-06-21T00:00:00Z,1995,6,6,chl_ug_l,4.20346
n2,ref,1995-06-21T00:00:00Z,1995,6,6,secchi_m,5
n2,ref,1995-06-28T00:00:00Z,1995,6,0,temp_c,9.32
n2,ref,1995-06-28T00:00:00Z,1995,6,0,cond_u_s,NA
n2,ref,1995-06-28T00:00:00Z,1995,6,0,do_mg_l,10.5
n2,ref,1995-06-28T00:00:00Z,1995,6,0,chl_ug_l,1.19684
n2,ref,1995-06-28T00:00:00Z,1995,6,0,secchi_m,5.4
n2,ref,1995-06-28T00:00:00Z,1995,6,1,temp_c,9.52
n2,ref,1995-06-28T00:00:00Z,1995,6,1,cond_u_s,112.1
n2,ref,1995-06-28T00:00:00Z,1995,6,1,do_mg_l,10.21
n2,ref,1995-06-28T00:00:00Z,1995,6,1,chl_ug_l,0.92742
n2,ref,1995-06-28T00:00:00Z,1995,6,1,secchi_m,5.4
n2,ref,1995-06-28T00:00:00Z,1995,6,2,temp_c,9.5
n2,ref,1995-06-28T00:00:00Z,1995,6,2,cond_u_s,112
n2,ref,1995-06-28T00:00:00Z,1995,6,2,do_mg_l,10.1
n2,ref,1995-06-28T00:00:00Z,1995,6,2,chl_ug_l,NA
n2,ref,1995-06-28T00:00:00Z,1995,6,2,secchi_m,5.4
n2,ref,1995-06-28T00:00:00Z,1995,6,3,temp_c,9.46
n2,ref,1995-06-28T00:00:00Z,1995,6,3,cond_u_s,112.2
n2,ref,1995-06-28T00:00:00Z,1995,6,3,do_mg_l,9.77
n2,ref,1995-06-28T00:00:00Z,1995,6,3,chl_ug_l,1.0146
n2,ref,1995-06-28T00:00:00Z,1995,6,3,secchi_m,5.4
n2,ref,1995-06-28T00:00:00Z,1995,6,4,temp_c,7.02
n2,ref,1995-06-28T00:00:00Z,1995,6,4,cond_u_s,172
n2,ref,1995-06-28T00:00:00Z,1995,6,4,do_mg_l,10.48
n2,ref,1995-06-28T00:00:00Z,1995,6,4,chl_ug_l,NA
n2,ref,1995-06-28T00:00:00Z,1995,6,4,secchi_m,5.4
n2,ref,1995-06-28T00:00:00Z,1995,6,5,temp_c,4.62
n2,ref,1995-06-28T00:00:00Z,1995,6,5,cond_u_s,194
n2,ref,1995-06-28T00:00:00Z,1995,6,5,do_mg_l,8.54
n2,ref,1995-06-28T00:00:00Z,1995,6,5,chl_ug_l,3.41941
n2,ref,1995-06-28T00:00:00Z,1995,6,5,secchi_m,5.4
n2,ref,1995-06-28T00:00:00Z,1995,6,6,temp_c,4.17
n2,ref,1995-06-28T00:00:00Z,1995,6,6,cond_u_s,195
n2,ref,1995-06-28T00:00:00Z,1995,6,6,do_mg_l,5.25
n2,ref,1995-06-28T00:00:00Z,1995,6,6,chl_ug_l,7.56062
n2,ref,1995-06-28T00:00:00Z,1995,6,6,secchi_m,5.4
n2,ref,1995-07-05T00:00:00Z,1995,7,0,temp_c,14.22
n2,ref,1995-07-05T00:00:00Z,1995,7,0,cond_u_s,120.3
n2,ref,1995-07-05T00:00:00Z,1995,7,0,do_mg_l,9.38
n2,ref,1995-07-05T00:00:00Z,1995,7,0,chl_ug_l,0.74034
n2,ref,1995-07-05T00:00:00Z,1995,7,0,secchi_m,5.6
n2,ref,1995-07-05T00:00:00Z,1995,7,1,temp_c,14.14
n2,ref,1995-07-05T00:00:00Z,1995,7,1,cond_u_s,120.2
n2,ref,1995-07-05T00:00:00Z,1995,7,1,do_mg_l,9.27
n2,ref,1995-07-05T00:00:00Z,1995,7,1,chl_ug_l,0.92136
n2,ref,1995-07-05T00:00:00Z,1995,7,1,secchi_m,5.6
n2,ref,1995-07-05T00:00:00Z,1995,7,2,temp_c,12.66
n2,ref,1995-07-05T00:00:00Z,1995,7,2,cond_u_s,118.3
n2,ref,1995-07-05T00:00:00Z,1995,7,2,do_mg_l,9.71
n2,ref,1995-07-05T00:00:00Z,1995,7,2,chl_ug_l,NA
n2,ref,1995-07-05T00:00:00Z,1995,7,2,secchi_m,5.6
n2,ref,1995-07-05T00:00:00Z,1995,7,3,temp_c,10.41
n2,ref,1995-07-05T00:00:00Z,1995,7,3,cond_u_s,114.5
n2,ref,1995-07-05T00:00:00Z,1995,7,3,do_mg_l,10.06
n2,ref,1995-07-05T00:00:00Z,1995,7,3,chl_ug_l,1.14962
n2,ref,1995-07-05T00:00:00Z,1995,7,3,secchi_m,5.6
n2,ref,1995-07-05T00:00:00Z,1995,7,4,temp_c,7.78
n2,ref,1995-07-05T00:00:00Z,1995,7,4,cond_u_s,160
n2,ref,1995-07-05T00:00:00Z,1995,7,4,do_mg_l,10.43
n2,ref,1995-07-05T00:00:00Z,1995,7,4,chl_ug_l,NA
n2,ref,1995-07-05T00:00:00Z,1995,7,4,secchi_m,5.6
n2,ref,1995-07-05T00:00:00Z,1995,7,5,temp_c,5.78
n2,ref,1995-07-05T00:00:00Z,1995,7,5,cond_u_s,199
n2,ref,1995-07-05T00:00:00Z,1995,7,5,do_mg_l,8.65
n2,ref,1995-07-05T00:00:00Z,1995,7,5,chl_ug_l,3.00771
n2,ref,1995-07-05T00:00:00Z,1995,7,5,secchi_m,5.6
n2,ref,1995-07-05T00:00:00Z,1995,7,6,temp_c,4.77
n2,ref,1995-07-05T00:00:00Z,1995,7,6,cond_u_s,200
n2,ref,1995-07-05T00:00:00Z,1995,7,6,do_mg_l,6.51
n2,ref,1995-07-05T00:00:00Z,1995,7,6,chl_ug_l,7.28817
n2,ref,1995-07-05T00:00:00Z,1995,7,6,secchi_m,5.6
n2,ref,1995-07-17T00:00:00Z,1995,7,0,temp_c,17.7
n2,ref,1995-07-17T00:00:00Z,1995,7,0,cond_u_s,124.8
n2,ref,1995-07-17T00:00:00Z,1995,7,0,do_mg_l,8.84
n2,ref,1995-07-17T00:00:00Z,1995,7,0,chl_ug_l,0.62712
n2,ref,1995-07-17T00:00:00Z,1995,7,0,secchi_m,6.35
n2,ref,1995-07-17T00:00:00Z,1995,7,1,temp_c,17.68
n2,ref,1995-07-17T00:00:00Z,1995,7,1,cond_u_s,130.1
n2,ref,1995-07-17T00:00:00Z,1995,7,1,do_mg_l,8.79
n2,ref,1995-07-17T00:00:00Z,1995,7,1,chl_ug_l,0.59201
n2,ref,1995-07-17T00:00:00Z,1995,7,1,secchi_m,6.35
n2,ref,1995-07-17T00:00:00Z,1995,7,2,temp_c,16.77
n2,ref,1995-07-17T00:00:00Z,1995,7,2,cond_u_s,130.3
n2,ref,1995-07-17T00:00:00Z,1995,7,2,do_mg_l,8.92
n2,ref,1995-07-17T00:00:00Z,1995,7,2,chl_ug_l,NA
n2,ref,1995-07-17T00:00:00Z,1995,7,2,secchi_m,6.35
n2,ref,1995-07-17T00:00:00Z,1995,7,3,temp_c,12.24
n2,ref,1995-07-17T00:00:00Z,1995,7,3,cond_u_s,119.3
n2,ref,1995-07-17T00:00:00Z,1995,7,3,do_mg_l,10.32
n2,ref,1995-07-17T00:00:00Z,1995,7,3,chl_ug_l,0.93105
n2,ref,1995-07-17T00:00:00Z,1995,7,3,secchi_m,6.35
n2,ref,1995-07-17T00:00:00Z,1995,7,4,temp_c,9.39
n2,ref,1995-07-17T00:00:00Z,1995,7,4,cond_u_s,149.4
n2,ref,1995-07-17T00:00:00Z,1995,7,4,do_mg_l,10.57
n2,ref,1995-07-17T00:00:00Z,1995,7,4,chl_ug_l,NA
n2,ref,1995-07-17T00:00:00Z,1995,7,4,secchi_m,6.35
n2,ref,1995-07-17T00:00:00Z,1995,7,5,temp_c,7.01
n2,ref,1995-07-17T00:00:00Z,1995,7,5,cond_u_s,190
n2,ref,1995-07-17T00:00:00Z,1995,7,5,do_mg_l,8.98
n2,ref,1995-07-17T00:00:00Z,1995,7,5,chl_ug_l,1.43841
n2,ref,1995-07-17T00:00:00Z,1995,7,5,secchi_m,6.35
n2,ref,1995-07-17T00:00:00Z,1995,7,6,temp_c,6.02
n2,ref,1995-07-17T00:00:00Z,1995,7,6,cond_u_s,195
n2,ref,1995-07-17T00:00:00Z,1995,7,6,do_mg_l,7.34
n2,ref,1995-07-17T00:00:00Z,1995,7,6,chl_ug_l,1.95182
