site,date,year,month,depth_m,variable,value
toolik,1993-06-08T00:00:00Z,1993,6,13,temp_c,3.05
toolik,1993-06-08T00:00:00Z,1993,6,13,cond_u_s,65
toolik,1993-06-08T00:00:00Z,1993,6,13,do_mg_l,9.29
toolik,1993-06-08T00:00:00Z,1993,6,13,chl_ug_l,NA
toolik,1993-06-08T00:00:00Z,1993,6,13,secchi_m,NA
toolik,1993-06-08T00:00:00Z,1993,6,14,temp_c,3.05
toolik,1993-06-08T00:00:00Z,1993,6,14,cond_u_s,64.8
toolik,1993-06-08T00:00:00Z,1993,6,14,do_mg_l,9.16
toolik,1993-06-08T00:00:00Z,1993,6,14,chl_ug_l,NA
toolik,1993-06-08T00:00:00Z,1993,6,14,secchi_m,NA
toolik,1993-06-08T00:00:00Z,1993,6,15,temp_c,2.93
toolik,1993-06-08T00:00:00Z,1993,6,15,cond_u_s,69.3
toolik,1993-06-08T00:00:00Z,1993,6,15,do_mg_l,7.33
toolik,1993-06-08T00:00:00Z,1993,6,15,chl_ug_l,NA
toolik,1993-06-08T00:00:00Z,1993,6,15,secchi_m,NA
toolik,1993-06-08T00:00:00Z,1993,6,16,temp_c,2.88
toolik,1993-06-08T00:00:00Z,1993,6,16,cond_u_s,69.4
toolik,1993-06-08T00:00:00Z,1993,6,16,do_mg_l,6.45
toolik,1993-06-08T00:00:00Z,1993,6,16,chl_ug_l,0.22507
toolik,1993-06-08T00:00:00Z,1993,6,16,secchi_m,NA
toolik,1993-06-08T00:00:00Z,1993,6,17,temp_c,2.86
toolik,1993-06-08T00:00:00Z,1993,6,17,cond_u_s,69.9
toolik,1993-06-08T00:00:00Z,1993,6,17,do_mg_l,5.1
toolik,1993-06-08T00:00:00Z,1993,6,17,chl_ug_l,NA
toolik,1993-06-08T00:00:00Z,1993,6,17,secchi_m,NA
toolik,1993-06-08T00:00:00Z,1993,6,18,temp_c,2.96
toolik,1993-06-08T00:00:00Z,1993,6,18,cond_u_s,73
toolik,1993-06-08T00:00:00Z,1993,6,18,do_mg_l,2.92
toolik,1993-06-08T00:00:00Z,1993,6,18,chl_ug_l,NA
toolik,1993-06-08T00:00:00Z,1993,6,18,secchi_m,NA
toolik,1993-06-08T00:00:00Z,1993,6,19,temp_c,2.98
toolik,1993-06-08T00:00:00Z,1993,6,19,cond_u_s,73.3
toolik,1993-06-08T00:00:00Z,1993,6,19,do_mg_l,2.43
toolik,1993-06-08T00:00:00Z,1993,6,19,chl_ug_l,NA
toolik,1993-06-08T00:00:00Z,1993,6,19,secchi_m,NA
toolik,1993-06-14T00:00:00Z,1993,6,0,temp_c,3.97
toolik,1993-06-14T00:00:00Z,1993,6,0,cond_u_s,37.7
toolik,1993-06-14T00:00:00Z,1993,6,0,do_mg_l,9.54
toolik,1993-06-14T00:00:00Z,1993,6,0,chl_ug_l,1.835954
toolik,1993-06-14T00:00:00Z,1993,6,0,secchi_m,4.2
toolik,1993-06-14T00:00:00Z,1993,6,1,temp_c,3.55
toolik,1993-06-14T00:00:00Z,1993,6,1,cond_u_s,45.6
toolik,1993-06-14T00:00:00Z,1993,6,1,do_mg_l,9.19
toolik,1993-06-14T00:00:00Z,1993,6,1,chl_ug_l,3.170215
toolik,1993-06-14T00:00:00Z,1993,6,1,secchi_m,4.2
toolik,1993-06-14T00:00:00Z,1993,6,3,temp_c,3.58
toolik,1993-06-14T00:00:00Z,1993,6,3,cond_u_s,45.7
toolik,1993-06-14T00:00:00Z,1993,6,3,do_mg_l,9.16
toolik,1993-06-14T00:00:00Z,1993,6,3,chl_ug_l,2.788729
toolik,1993-06-14T00:00:00Z,1993,6,3,secchi_m,4.2
toolik,1993-06-14T00:00:00Z,1993,6,5,temp_c,3.57
toolik,1993-06-14T00:00:00Z,1993,6,5,cond_u_s,46.7
toolik,1993-06-14T00:00:00Z,1993,6,5,do_mg_l,9.09
toolik,1993-06-14T00:00:00Z,1993,6,5,chl_ug_l,1.463865
toolik,1993-06-14T00:00:00Z,1993,6,5,secchi_m,4.2
toolik,1993-06-14T00:00:00Z,1993,6,8,temp_c,3.21
toolik,1993-06-14T00:00:00Z,1993,6,8,cond_u_s,51.6
toolik,1993-06-14T00:00:00Z,1993,6,8,do_mg_l,8.81
toolik,1993-06-14T00:00:00Z,1993,6,8,chl_ug_l,NA
toolik,1993-06-14T00:00:00Z,1993,6,8,secchi_m,4.2
toolik,1993-06-14T00:00:00Z,1993,6,12,temp_c,3.18
toolik,1993-06-14T00:00:00Z,1993,6,12,cond_u_s,54.6
toolik,1993-06-14T00:00:00Z,1993,6,12,do_mg_l,7.04
toolik,1993-06-14T00:00:00Z,1993,6,12,chl_ug_l,NA
toolik,1993-06-14T00:00:00Z,1993,6,12,secchi_m,4.2
toolik,1993-06-14T00:00:00Z,1993,6,16,temp_c,9.4
toolik,1993-06-14T00:00:00Z,1993,6,16,cond_u_s,37.5
toolik,1993-06-14T00:00:00Z,1993,6,16,do_mg_l,NA
toolik,1993-06-14T00:00:00Z,1993,6,16,chl_ug_l,NA
toolik,1993-06-14T00:00:00Z,1993,6,16,secchi_m,4.2
toolik,1993-06-21T00:00:00Z,1993,6,0,temp_c,7.75
toolik,1993-06-21T00:00:00Z,1993,6,0,cond_u_s,43.2
toolik,1993-06-21T00:00:00Z,1993,6,0,do_mg_l,10.02
toolik,1993-06-21T00:00:00Z,1993,6,0,chl_ug_l,4.128627
toolik,1993-06-21T00:00:00Z,1993,6,0,secchi_m,3.2
toolik,1993-06-21T00:00:00Z,1993,6,1,temp_c,7.75
toolik,1993-06-21T00:00:00Z,1993,6,1,cond_u_s,43.3
toolik,1993-06-21T00:00:00Z,1993,6,1,do_mg_l,10.04
toolik,1993-06-21T00:00:00Z,1993,6,1,chl_ug_l,3.673851
toolik,1993-06-21T00:00:00Z,1993,6,1,secchi_m,3.2
toolik,1993-06-21T00:00:00Z,1993,6,3,temp_c,7.73
toolik,1993-06-21T00:00:00Z,1993,6,3,cond_u_s,43.3
toolik,1993-06-21T00:00:00Z,1993,6,3,do_mg_l,10.02
toolik,1993-06-21T00:00:00Z,1993,6,3,chl_ug_l,3.861775
toolik,1993-06-21T00:00:00Z,1993,6,3,secchi_m,3.2
toolik,1993-06-21T00:00:00Z,1993,6,5,temp_c,6.15
toolik,1993-06-21T00:00:00Z,1993,6,5,cond_u_s,43.1
toolik,1993-06-21T00:00:00Z,1993,6,5,do_mg_l,9.64
toolik,1993-06-21T00:00:00Z,1993,6,5,chl_ug_l,1.914882
toolik,1993-06-21T00:00:00Z,1993,6,5,secchi_m,3.2
toolik,1993-06-21T00:00:00Z,1993,6,8,temp_c,4.64
toolik,1993-06-21T00:00:00Z,1993,6,8,cond_u_s,42.6
toolik,1993-06-21T00:00:00Z,1993,6,8,do_mg_l,9.26
toolik,1993-06-21T00:00:00Z,1993,6,8,chl_ug_l,0.642261
toolik,1993-06-21T00:00:00Z,1993,6,8,secchi_m,3.2
toolik,1993-06-21T00:00:00Z,1993,6,12,temp_c,7.69
toolik,1993-06-21T00:00:00Z,1993,6,12,cond_u_s,48.7
toolik,1993-06-21T00:00:00Z,1993,6,12,do_mg_l,NA
toolik,1993-06-21T00:00:00Z,1993,6,12,chl_ug_l,NA
toolik,1993-06-21T00:00:00Z,1993,6,12,secchi_m,3.2
toolik,1993-06-28T00:00:00Z,1993,6,0,temp_c,NA
toolik,1993-06-28T00:00:00Z,1993,6,0,cond_u_s,NA
toolik,1993-06-28T00:00:00Z,1993,6,0,do_mg_l,NA
toolik,1993-06-28T00:00:00Z,1993,6,0,chl_ug_l,1.255269
toolik,1993-06-28T00:00:00Z,1993,6,0,secchi_m,3.7
toolik,1993-06-28T00:00:00Z,1993,6,1,temp_c,9.27
toolik,1993-06-28T00:00:00Z,1993,6,1,cond_u_s,43.6
toolik,1993-06-28T00:00:00Z,1993,6,1,do_mg_l,10.26
toolik,1993-06-28T00:00:00Z,1993,6,1,chl_ug_l,1.958105
toolik,1993-06-28T00:00:00Z,1993,6,1,secchi_m,3.7
toolik,1993-06-28T00:00:00Z,1993,6,2,temp_c,9.05
toolik,1993-06-28T00:00:00Z,1993,6,2,cond_u_s,43.5
toolik,1993-06-28T00:00:00Z,1993,6,2,do_mg_l,10.25
toolik,1993-06-28T00:00:00Z,1993,6,2,chl_ug_l,NA
toolik,1993-06-28T00:00:00Z,1993,6,2,secchi_m,3.7
toolik,1993-06-28T00:00:00Z,1993,6,3,temp_c,8.88
toolik,1993-06-28T00:00:00Z,1993,6,3,cond_u_s,43.4
toolik,1993-06-28T00:00:00Z,1993,6,3,do_mg_l,10.21
toolik,1993-06-28T00:00:00Z,1993,6,3,chl_ug_l,3.18149
toolik,1993-06-28T00:00:00Z,1993,6,3,secchi_m,3.7
toolik,1993-06-28T00:00:00Z,1993,6,4,temp_c,8.68
toolik,1993-06-28T00:00:00Z,1993,6,4,cond_u_s,43.7
toolik,1993-06-28T00:00:00Z,1993,6,4,do_mg_l,10.22
toolik,1993-06-28T00:00:00Z,1993,6,4,chl_ug_l,NA
toolik,1993-06-28T00:00:00Z,1993,6,4,secchi_m,3.7
toolik,1993-06-28T00:00:00Z,1993,6,5,temp_c,8.32
toolik,1993-06-28T00:00:00Z,1993,6,5,cond_u_s,43.5
toolik,1993-06-28T00:00:00Z,1993,6,5,do_mg_l,10.11
toolik,1993-06-28T00:00:00Z,1993,6,5,chl_ug_l,4.399238
toolik,1993-06-28T00:00:00Z,1993,6,5,secchi_m,3.7
toolik,1993-06-28T00:00:00Z,1993,6,6,temp_c,7.85
toolik,1993-06-28T00:00:00Z,1993,6,6,cond_u_s,43.4
toolik,1993-06-28T00:00:00Z,1993,6,6,do_mg_l,9.98
toolik,1993-06-28T00:00:00Z,1993,6,6,chl_ug_l,NA
toolik,1993-06-28T00:00:00Z,1993,6,6,secchi_m,3.7
toolik,1993-06-28T00:00:00Z,1993,6,7,temp_c,7.65
toolik,1993-06-28T00:00:00Z,1993,6,7,cond_u_s,43.8
toolik,1993-06-28T00:00:00Z,1993,6,7,do_mg_l,9.9
toolik,1993-06-28T00:00:00Z,1993,6,7,chl_ug_l,NA
toolik,1993-06-28T00:00:00Z,1993,6,7,secchi_m,3.7
toolik,1993-06-28T00:00:00Z,1993,6,8,temp_c,6.84
toolik,1993-06-28T00:00:00Z,1993,6,8,cond_u_s,43.2
toolik,1993-06-28T00:00:00Z,1993,6,8,do_mg_l,9.75
toolik,1993-06-28T00:00:00Z,1993,6,8,chl_ug_l,0.798614
toolik,1993-06-28T00:00:00Z,1993,6,8,secchi_m,3.7
toolik,1993-06-28T00:00:00Z,1993,6,9,temp_c,6.48
toolik,1993-06-28T00:00:00Z,1993,6,9,cond_u_s,42.7
toolik,1993-06-28T00:00:00Z,1993,6,9,do_mg_l,9.63
toolik,1993-06-28T00:00:00Z,1993,6,9,chl_ug_l,NA
toolik,1993-06-28T00:00:00Z,1993,6,9,secchi_m,3.7
toolik,1993-06-28T00:00:00Z,1993,6,10,temp_c,6
toolik,1993-06-28T00:00:00Z,1993,6,10,cond_u_s,42.9
toolik,1993-06-28T00:00:00Z,1993,6,10,do_mg_l,9.42
toolik,1993-06-28T00:00:00Z,1993,6,10,chl_ug_l,NA
toolik,1993-06-28T00:00:00Z,1993,6,10,secchi_m,3.7
toolik,1993-06-28T00:00:00Z,1993,6,11,temp_c,5.44
toolik,1993-06-28T00:00:00Z,1993,6,11,cond_u_s,43
toolik,1993-06-28T00:00:00Z,1993,6,11,do_mg_l,9.17
toolik,1993-06-28T00:00:00Z,1993,6,11,chl_ug_l,NA
toolik,1993-06-28T00:00:00Z,1993,6,11,secchi_m,3.7
toolik,1993-06-28T00:00:00Z,1993,6,12,temp_c,5.25
toolik,1993-06-28T00:00:00Z,1993,6,12,cond_u_s,42.6
toolik,1993-06-28T00:00:00Z,1993,6,12,do_mg_l,9.07
toolik,1993-06-28T00:00:00Z,1993,6,12,chl_ug_l,14.90419
toolik,1993-06-28T00:00:00Z,1993,6,12,secchi_m,3.7
toolik,1993-06-28T00:00:00Z,1993,6,13,temp_c,5.12
toolik,1993-06-28T00:00:00Z,1993,6,13,cond_u_s,43.2
toolik,1993-06-28T00:00:00Z,1993,6,13,do_mg_l,9.06
toolik,1993-06-28T00:00:00Z,1993,6,13,chl_ug_l,NA
toolik,1993-06-28T00:00:00Z,1993,6,13,secchi_m,3.7
toolik,1993-06-28T00:00:00Z,1993,6,13.2,temp_c,5.14
toolik,1993-06-28T00:00:00Z,1993,6,13.2,cond_u_s,42.9
toolik,1993-06-28T00:00:00Z,1993,6,13.2,do_mg_l,9.02
toolik,1993-06-28T00:00:00Z,1993,6,13.2,chl_ug_l,NA
toolik,1993-06-28T00:00:00Z,1993,6,13.2,secchi_m,3.7
toolik,1993-06-28T00:00:00Z,1993,6,16,temp_c,NA
toolik,1993-06-28T00:00:00Z,1993,6,16,cond_u_s,NA
toolik,1993-06-28T00:00:00Z,1993,6,16,do_mg_l,NA
toolik,1993-06-28T00:00:00Z,1993,6,16,chl_ug_l,0.755391
toolik,1993-06-28T00:00:00Z,1993,6,16,secchi_m,4.3
toolik,1993-07-05T00:00:00Z,1993,7,0,temp_c,13.85
toolik,1993-07-05T00:00:00Z,1993,7,0,cond_u_s,44.9
toolik,1993-07-05T00:00:00Z,1993,7,0,do_mg_l,8.64
toolik,1993-07-05T00:00:00Z,1993,7,0,chl_ug_l,1.313526
toolik,1993-07-05T00:00:00Z,1993,7,0,secchi_m,4.3
toolik,1993-07-05T00:00:00Z,1993,7,1,temp_c,13.85
toolik,1993-07-05T00:00:00Z,1993,7,1,cond_u_s,44.6
toolik,1993-07-05T00:00:00Z,1993,7,1,do_mg_l,8.66
toolik,1993-07-05T00:00:00Z,1993,7,1,chl_ug_l,1.738234
toolik,1993-07-05T00:00:00Z,1993,7,1,secchi_m,4.3
toolik,1993-07-05T00:00:00Z,1993,7,2,temp_c,13.84
toolik,1993-07-05T00:00:00Z,1993,7,2,cond_u_s,44.7
toolik,1993-07-05T00:00:00Z,1993,7,2,do_mg_l,8.67
toolik,1993-07-05T00:00:00Z,1993,7,2,chl_ug_l,NA
toolik,1993-07-05T00:00:00Z,1993,7,2,secchi_m,4.3
toolik,1993-07-05T00:00:00Z,1993,7,3,temp_c,12.28
toolik,1993-07-05T00:00:00Z,1993,7,3,cond_u_s,44.6
toolik,1993-07-05T00:00:00Z,1993,7,3,do_mg_l,8.96
toolik,1993-07-05T00:00:00Z,1993,7,3,chl_ug_l,1.918641
toolik,1993-07-05T00:00:00Z,1993,7,3,secchi_m,4.3
toolik,1993-07-05T00:00:00Z,1993,7,4,temp_c,10.64
toolik,1993-07-05T00:00:00Z,1993,7,4,cond_u_s,44.4
toolik,1993-07-05T00:00:00Z,1993,7,4,do_mg_l,9.14
toolik,1993-07-05T00:00:00Z,1993,7,4,chl_ug_l,NA
toolik,1993-07-05T00:00:00Z,1993,7,4,secchi_m,4.3
toolik,1993-07-05T00:00:00Z,1993,7,5,temp_c,9.36
toolik,1993-07-05T00:00:00Z,1993,7,5,cond_u_s,43.7
toolik,1993-07-05T00:00:00Z,1993,7,5,do_mg_l,9.24
toolik,1993-07-05T00:00:00Z,1993,7,5,chl_ug_l,6.789631
toolik,1993-07-05T00:00:00Z,1993,7,5,secchi_m,4.3
toolik,1993-07-05T00:00:00Z,1993,7,6,temp_c,8.67
toolik,1993-07-05T00:00:00Z,1993,7,6,cond_u_s,43.7
toolik,1993-07-05T00:00:00Z,1993,7,6,do_mg_l,9.16
toolik,1993-07-05T00:00:00Z,1993,7,6,chl_ug_l,NA
toolik,1993-07-05T00:00:00Z,1993,7,6,secchi_m,4.3
toolik,1993-07-05T00:00:00Z,1993,7,7,temp_c,8.13
toolik,1993-07-05T00:00:00Z,1993,7,7,cond_u_s,43.5
toolik,1993-07-05T00:00:00Z,1993,7,7,do_mg_l,9.05
toolik,1993-07-05T00:00:00Z,1993,7,7,chl_ug_l,NA
toolik,1993-07-05T00:00:00Z,1993,7,7,secchi_m,4.3
toolik,1993-07-05T00:00:00Z,1993,7,8,temp_c,7.47
toolik,1993-07-05T00:00:00Z,1993,7,8,cond_u_s,43.4
toolik,1993-07-05T00:00:00Z,1993,7,8,do_mg_l,8.88
toolik,1993-07-05T00:00:00Z,1993,7,8,chl_ug_l,2.531273
toolik,1993-07-05T00:00:00Z,1993,7,8,secchi_m,4.3
toolik,1993-07-05T00:00:00Z,1993,7,9,temp_c,6.94
toolik,1993-07-05T00:00:00Z,1993,7,9,cond_u_s,43.2
toolik,1993-07-05T00:00:00Z,1993,7,9,do_mg_l,8.76
toolik,1993-07-05T00:00:00Z,1993,7,9,chl_ug_l,NA
toolik,1993-07-05T00:00:00Z,1993,7,9,secchi_m,4.3
toolik,1993-07-05T00:00:00Z,1993,7,10,temp_c,6.38
toolik,1993-07-05T00:00:00Z,1993,7,10,cond_u_s,43.5
toolik,1993-07-05T00:00:00Z,1993,7,10,do_mg_l,8.66
toolik,1993-07-05T00:00:00Z,1993,7,10,chl_ug_l,NA
toolik,1993-07-05T00:00:00Z,1993,7,10,secchi_m,4.3
toolik,1993-07-05T00:00:00Z,1993,7,11,temp_c,6.13
toolik,1993-07-05T00:00:00Z,1993,7,11,cond_u_s,43.7
toolik,1993-07-05T00:00:00Z,1993,7,11,do_mg_l,8.57
toolik,1993-07-05T00:00:00Z,1993,7,11,chl_ug_l,NA
toolik,1993-07-05T00:00:00Z,1993,7,11,secchi_m,4.3
toolik,1993-07-05T00:00:00Z,1993,7,12,temp_c,5.97
toolik,1993-07-05T00:00:00Z,1993,7,12,cond_u_s,43.3
toolik,1993-07-05T00:00:00Z,1993,7,12,do_mg_l,8.49
toolik,1993-07-05T00:00:00Z,1993,7,12,chl_ug_l,0.656167
toolik,1993-07-05T00:00:00Z,1993,7,12,secchi_m,4.3
toolik,1993-07-05T00:00:00Z,1993,7,13,temp_c,5.73
toolik,1993-07-05T00:00:00Z,1993,7,13,cond_u_s,42.8
toolik,1993-07-05T00:00:00Z,1993,7,13,do_mg_l,8.43
toolik,1993-07-05T00:00:00Z,1993,7,13,chl_ug_l,NA
toolik,1993-07-05T00:00:00Z,1993,7,13,secchi_m,4.3
toolik,1993-07-05T00:00:00Z,1993,7,14,temp_c,5.67
toolik,1993-07-05T00:00:00Z,1993,7,14,cond_u_s,43.5
toolik,1993-07-05T00:00:00Z,1993,7,14,do_mg_l,8.41
toolik,1993-07-05T00:00:00Z,1993,7,14,chl_ug_l,NA
toolik,1993-07-05T00:00:00Z,1993,7,14,secchi_m,4.3
toolik,1993-07-05T00:00:00Z,1993,7,15,temp_c,5.52
toolik,1993-07-05T00:00:00Z,1993,7,15,cond_u_s,43.3
toolik,1993-07-05T00:00:00Z,1993,7,15,do_mg_l,8.35
toolik,1993-07-05T00:00:00Z,1993,7,15,chl_ug_l,NA
toolik,1993-07-05T00:00:00Z,1993,7,15,secchi_m,4.3
toolik,1993-07-05T00:00:00Z,1993,7,16,temp_c,5.45
toolik,1993-07-05T00:00:00Z,1993,7,16,cond_u_s,43.7
toolik,1993-07-05T00:00:00Z,1993,7,16,do_mg_l,8.3
toolik,1993-07-05T00:00:00Z,1993,7,16,chl_ug_l,0.287085
toolik,1993-07-05T00:00:00Z,1993,7,16,secchi_m,4.3
toolik,1993-07-05T00:00:00Z,1993,7,17,temp_c,5.35
toolik,1993-07-05T00:00:00Z,1993,7,17,cond_u_s,42.4
toolik,1993-07-05T00:00:00Z,1993,7,17,do_mg_l,8.27
toolik,1993-07-05T00:00:00Z,1993,7,17,chl_ug_l,NA
toolik,1993-07-05T00:00:00Z,1993,7,17,secchi_m,4.3
toolik,1993-07-05T00:00:00Z,1993,7,18,temp_c,5.32
toolik,1993-07-05T00:00:00Z,1993,7,18,cond_u_s,43
toolik,1993-07-05T00:00:00Z,1993,7,18,do_mg_l,8.23
toolik,1993-07-05T00:00:00Z,1993,7,18,chl_ug_l,NA
toolik,1993-07-05T00:00:00Z,1993,7,18,secchi_m,4.3
toolik,1993-07-05T00:00:00Z,1993,7,19,temp_c,5.25
toolik,1993-07-05T00:00:00Z,1993,7,19,cond_u_s,43.4
toolik,1993-07-05T00:00:00Z,1993,7,19,do_mg_l,8.21
toolik,1993-07-05T00:00:00Z,1993,7,19,chl_ug_l,NA
toolik,1993-07-05T00:00:00Z,1993,7,19,secchi_m,4.3
toolik,1993-07-05T00:00:00Z,1993,7,20,temp_c,5.25
toolik,1993-07-05T00:00:00Z,1993,7,20,cond_u_s,43.3
toolik,1993-07-05T00:00:00Z,1993,7,20,do_mg_l,8.2
toolik,1993-07-05T00:00:00Z,1993,7,20,chl_ug_l,NA
toolik,1993-07-05T00:00:00Z,1993,7,20,secchi_m,4.3
toolik,1993-07-05T00:00:00Z,1993,7,21,temp_c,5.24
toolik,1993-07-05T00:00:00Z,1993,7,21,cond_u_s,43.5
toolik,1993-07-05T00:00:00Z,1993,7,21,do_mg_l,8.18
toolik,1993-07-05T00:00:00Z,1993,7,21,chl_ug_l,NA
toolik,1993-07-05T00:00:00Z,1993,7,21,secchi_m,4.3
toolik,1993-07-05T00:00:00Z,1993,7,21.9,temp_c,5.22
toolik,1993-07-05T00:00:00Z,1993,7,21.9,cond_u_s,42.7
toolik,1993-07-05T00:00:00Z,1993,7,21.9,do_mg_l,8.16
toolik,1993-07-05T00:00:00Z,1993,7,21.9,chl_ug_l,NA
toolik,1993-07-05T00:00:00Z,1993,7,21.9,secchi_m,4.3
toolik,1993-07-12T00:00:00Z,1993,7,0,temp_c,16.06
toolik,1993-07-12T00:00:00Z,1993,7,0,cond_u_s,45.6
toolik,1993-07-12T00:00:00Z,1993,7,0,do_mg_l,8.43
toolik,1993-07-12T00:00:00Z,1993,7,0,chl_ug_l,0.875663
toolik,1993-07-12T00:00:00Z,1993,7,0,secchi_m,4.9
toolik,1993-07-12T00:00:00Z,1993,7,1,temp_c,15.16
toolik,1993-07-12T00:00:00Z,1993,7,1,cond_u_s,45.5
toolik,1993-07-12T00:00:00Z,1993,7,1,do_mg_l,8.51
toolik,1993-07-12T00:00:00Z,1993,7,1,chl_ug_l,0.779821
toolik,1993-07-12T00:00:00Z,1993,7,1,secchi_m,4.9
toolik,1993-07-12T00:00:00Z,1993,7,2,temp_c,14.87
toolik,1993-07-12T00:00:00Z,1993,7,2,cond_u_s,45.4
toolik,1993-07-12T00:00:00Z,1993,7,2,do_mg_l,8.53
toolik,1993-07-12T00:00:00Z,1993,7,2,chl_ug_l,NA
toolik,1993-07-12T00:00:00Z,1993,7,2,secchi_m,4.9
toolik,1993-07-12T00:00:00Z,1993,7,3,temp_c,14.04
toolik,1993-07-12T00:00:00Z,1993,7,3,cond_u_s,44.9
toolik,1993-07-12T00:00:00Z,1993,7,3,do_mg_l,8.63
toolik,1993-07-12T00:00:00Z,1993,7,3,chl_ug_l,0.668946
toolik,1993-07-12T00:00:00Z,1993,7,3,secchi_m,4.9
toolik,1993-07-12T00:00:00Z,1993,7,4,temp_c,13.33
toolik,1993-07-12T00:00:00Z,1993,7,4,cond_u_s,44.7
toolik,1993-07-12T00:00:00Z,1993,7,4,do_mg_l,8.67
toolik,1993-07-12T00:00:00Z,1993,7,4,chl_ug_l,NA
toolik,1993-07-12T00:00:00Z,1993,7,4,secchi_m,4.9
toolik,1993-07-12T00:00:00Z,1993,7,5,temp_c,12.16
toolik,1993-07-12T00:00:00Z,1993,7,5,cond_u_s,44.1
toolik,1993-07-12T00:00:00Z,1993,7,5,do_mg_l,8.61
toolik,1993-07-12T00:00:00Z,1993,7,5,chl_ug_l,1.349231
toolik,1993-07-12T00:00:00Z,1993,7,5,secchi_m,4.9
toolik,1993-07-12T00:00:00Z,1993,7,6,temp_c,10.12
toolik,1993-07-12T00:00:00Z,1993,7,6,cond_u_s,44.5
toolik,1993-07-12T00:00:00Z,1993,7,6,do_mg_l,8.81
toolik,1993-07-12T00:00:00Z,1993,7,6,chl_ug_l,NA
toolik,1993-07-12T00:00:00Z,1993,7,6,secchi_m,4.9
toolik,1993-07-12T00:00:00Z,1993,7,7,temp_c,8.42
toolik,1993-07-12T00:00:00Z,1993,7,7,cond_u_s,44.9
toolik,1993-07-12T00:00:00Z,1993,7,7,do_mg_l,8.94
toolik,1993-07-12T00:00:00Z,1993,7,7,chl_ug_l,NA
toolik,1993-07-12T00:00:00Z,1993,7,7,secchi_m,4.9
toolik,1993-07-12T00:00:00Z,1993,7,8,temp_c,7.62
toolik,1993-07-12T00:00:00Z,1993,7,8,cond_u_s,44.5
toolik,1993-07-12T00:00:00Z,1993,7,8,do_mg_l,8.71
toolik,1993-07-12T00:00:00Z,1993,7,8,chl_ug_l,0.813648
toolik,1993-07-12T00:00:00Z,1993,7,8,secchi_m,4.9
toolik,1993-07-12T00:00:00Z,1993,7,9,temp_c,6.96
toolik,1993-07-12T00:00:00Z,1993,7,9,cond_u_s,44
toolik,1993-07-12T00:00:00Z,1993,7,9,do_mg_l,8.63
toolik,1993-07-12T00:00:00Z,1993,7,9,chl_ug_l,NA
toolik,1993-07-12T00:00:00Z,1993,7,9,secchi_m,4.9
toolik,1993-07-12T00:00:00Z,1993,7,10,temp_c,6.68
toolik,1993-07-12T00:00:00Z,1993,7,10,cond_u_s,43.6
toolik,1993-07-12T00:00:00Z,1993,7,10,do_mg_l,8.54
toolik,1993-07-12T00:00:00Z,1993,7,10,chl_ug_l,NA
toolik,1993-07-12T00:00:00Z,1993,7,10,secchi_m,4.9
toolik,1993-07-12T00:00:00Z,1993,7,11,temp_c,6.37
toolik,1993-07-12T00:00:00Z,1993,7,11,cond_u_s,43.9
toolik,1993-07-12T00:00:00Z,1993,7,11,do_mg_l,8.45
toolik,1993-07-12T00:00:00Z,1993,7,11,chl_ug_l,NA
toolik,1993-07-12T00:00:00Z,1993,7,11,secchi_m,4.9
toolik,1993-07-12T00:00:00Z,1993,7,12,temp_c,6.15
toolik,1993-07-12T00:00:00Z,1993,7,12,cond_u_s,43.7
toolik,1993-07-12T00:00:00Z,1993,7,12,do_mg_l,8.41
toolik,1993-07-12T00:00:00Z,1993,7,12,chl_ug_l,0.413745
toolik,1993-07-12T00:00:00Z,1993,7,12,secchi_m,4.9
toolik,1993-07-12T00:00:00Z,1993,7,13,temp_c,6.02
toolik,1993-07-12T00:00:00Z,1993,7,13,cond_u_s,43.9
toolik,1993-07-12T00:00:00Z,1993,7,13,do_mg_l,8.31
toolik,1993-07-12T00:00:00Z,1993,7,13,chl_ug_l,NA
toolik,1993-07-12T00:00:00Z,1993,7,13,secchi_m,4.9
toolik,1993-07-12T00:00:00Z,1993,7,14,temp_c,5.87
toolik,1993-07-12T00:00:00Z,1993,7,14,cond_u_s,43.2
toolik,1993-07-12T00:00:00Z,1993,7,14,do_mg_l,8.29
toolik,1993-07-12T00:00:00Z,1993,7,14,chl_ug_l,NA
toolik,1993-07-12T00:00:00Z,1993,7,14,secchi_m,4.9
toolik,1993-07-12T00:00:00Z,1993,7,15,temp_c,5.79
toolik,1993-07-12T00:00:00Z,1993,7,15,cond_u_s,43.5
toolik,1993-07-12T00:00:00Z,1993,7,15,do_mg_l,8.28
toolik,1993-07-12T00:00:00Z,1993,7,15,chl_ug_l,NA
toolik,1993-07-12T00:00:00Z,1993,7,15,secchi_m,4.9
toolik,1993-07-12T00:00:00Z,1993,7,16,temp_c,5.67
toolik,1993-07-12T00:00:00Z,1993,7,16,cond_u_s,43.4
toolik,1993-07-12T00:00:00Z,1993,7,16,do_mg_l,8.17
toolik,1993-07-12T00:00:00Z,1993,7,16,chl_ug_l,0.341207
toolik,1993-07-12T00:00:00Z,1993,7,16,secchi_m,4.9
toolik,1993-07-19T00:00:00Z,1993,7,0,temp_c,18.21
toolik,1993-07-19T00:00:00Z,1993,7,0,cond_u_s,46.9
